,0
2662,2046
2663,1558
2664,591
2665,2418
2666,2092
2667,2543
2668,505
2669,2700
2670,654
2671,987
2672,1749
2673,2340
2674,1611
2675,2375
2676,2390
2677,1901
2678,1551
2679,122
2680,2764
2681,2042
2682,788
2683,2561
2684,1213
2685,2021
2686,1187
2687,2719
2688,2465
2689,881
2690,1962
2691,1670
2692,1153
2693,11
2694,2024
2695,1805
2696,2668
2697,10
2698,1694
2699,2256
2700,1041
2701,2410
2702,1782
2703,2357
2704,1368
2705,2182
2706,2366
2707,2540
2708,1250
2709,1065
2710,2116
2711,2632
2712,1796
2713,1959
2714,308
2715,2467
2716,519
2717,1
2718,2439
2719,2002
2720,3
2721,1297
2722,850
2723,1993
2724,1859
2725,995
2726,2247
2727,2354
2728,2444
2729,2445
2730,2001
2731,2508
2732,24
2733,2208
2734,2768
2735,2360
2736,2289
2737,2678
2738,2695
2739,1081
2740,2327
2741,2322
2742,2446
2743,1638
2744,2365
2745,2685
2746,2399
2747,1998
2748,2216
2749,2064
2750,1037
2751,492
2752,2650
2753,2284
2754,2556
2755,989
2756,1798
2757,2593
2758,1478
2759,2640
2760,1658
2761,2313
2762,2532
2763,9
2764,2178
2765,2515
2766,2288
2767,2434
2768,2492
2769,1400
2770,1083
2771,2076
