,0,1,2,3
172,172,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],322,1590.7799762404043
173,173,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],293,1587.8362025580946
174,174,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1475,1577.6164117393082
175,175,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1029,1575.5791266040574
176,176,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],693,1571.7210165418917
177,177,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1173,1589.5447687649812
178,178,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],714,1588.3098855709827
179,179,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],512,1591.249988759712
180,180,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],554,1588.5765087309771
181,181,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1464,1582.4773909778605
182,182,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],996,1583.436806336887
183,183,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],416,1587.2654742422048
184,184,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],748,1587.8180068571685
185,185,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],709,1584.15739056982
186,186,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1175,1572.963728024511
187,187,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],651,1565.0121439814352
188,188,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1315,1556.0569654075452
189,189,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],446,1571.2910982675508
190,190,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1024,1580.0409980994277
191,191,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],775,1583.2825499389282
192,192,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],999,1573.7771789601848
193,193,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],922,1561.277314527706
194,194,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],486,1574.5442504472733
195,195,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],888,1576.5483849314155
196,196,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1057,1568.908576347276
197,197,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],522,1561.8742885766967
198,198,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],876,1579.9469131031578
199,199,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],218,1581.565832311545
200,200,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],145,1581.3183703894852
201,201,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],535,1561.1757518257605
202,202,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],793,1580.4209274803402
203,203,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],213,1586.8182829162572
204,204,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],836,1590.07155267569
205,205,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1086,1588.9397971588762
206,206,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1070,1583.6513433548675
207,207,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],664,1564.07668579386
208,208,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],112,1576.9839102762476
209,209,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],844,1578.8131772870538
210,210,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],465,1582.1616637224388
211,211,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],696,1573.2763933561694
212,212,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],774,1583.8965657884369
213,213,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],231,1589.7539009980426
214,214,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],766,1588.2325744103114
215,215,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],455,1580.7915546900724
216,216,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],683,1586.2974890349744
217,217,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1310,1590.6738842401282
218,218,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],423,1589.7814125801353
219,219,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1362,1591.2187043692006
220,220,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],294,1585.6092997564197
221,221,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],666,1579.9065088580226
222,222,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],653,1577.171626231374
223,223,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],841,1586.1911550604775
224,224,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],273,1586.326923933935
225,225,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],162,1590.5420465951277
226,226,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],852,1586.0128085409092
227,227,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],745,1577.1470270572497
228,228,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],882,1585.3901278653805
229,229,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1316,1589.1452775811592
230,230,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1282,1584.0044870250142
231,231,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],367,1589.7017104812892
232,232,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],703,1589.3947224483106
233,233,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],413,1580.2137336461676
234,234,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],42,1586.1677263588217
235,235,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],662,1586.0739379322267
236,236,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],105,1578.0282356702128
237,237,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],687,1556.2903331982661
238,238,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1195,1578.3485307055737
239,239,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1165,1584.6799428773743
240,240,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1307,1589.455094517136
241,241,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1158,1589.2822249249296
242,242,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],701,1575.530268279953
243,243,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1227,1580.4733603405432
244,244,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1157,1583.565517618549
245,245,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],338,1585.922004126158
246,246,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],333,1588.3728727627401
247,247,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1386,1585.6704885284778
248,248,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1194,1566.2052496215333
249,249,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],177,1569.780726959672
250,250,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],454,1577.4892231505517
251,251,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],615,1582.7732899520172
252,252,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],97,1584.6918125810917
