,0,1,2,3
195,195,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],281,988.0295735437697
196,196,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],630,988.0045684112106
197,197,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],980,974.7975323042027
198,198,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],594,980.0804363354407
199,199,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1013,971.4396154484009
200,200,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],912,980.6404553771936
201,201,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],918,980.285425343273
202,202,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],983,976.2979647549986
203,203,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],717,983.0410557009886
204,204,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],129,969.1992906229144
205,205,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],626,981.8372650311164
206,206,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],833,981.3747741216238
207,207,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],242,993.7825639739195
208,208,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],550,975.4042222151749
209,209,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],525,981.3853320436605
210,210,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1010,958.2478089649805
211,211,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],921,958.0810914491523
212,212,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],513,989.7354826143294
213,213,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],422,993.4854725692098
214,214,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],280,982.4001009441185
215,215,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],397,989.6457579959877
216,216,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],1009,983.2203849251632
217,217,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],955,981.7792597941877
218,218,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],589,991.0363619365755
219,219,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],344,986.7282614365583
220,220,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],660,993.7745473439353
221,221,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],295,988.923388641289
222,222,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],384,993.6538873448324
223,223,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],257,990.2593729735953
224,224,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],169,989.9145731432249
225,225,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],739,988.4990388860864
226,226,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],886,990.9807386919091
227,227,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],239,986.1778291298305
228,228,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],807,994.9073887629313
229,229,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],720,995.9316941013036
230,230,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],317,989.4284057060855
231,231,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],235,994.3203991158626
232,232,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],885,990.6397033993147
233,233,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],976,985.1178747090477
234,234,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],154,995.0022125072549
235,235,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],561,992.1656774096919
236,236,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],924,982.2273663347207
237,237,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],732,992.9905121397026
238,238,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],664,989.0384923483932
239,239,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],408,992.268500350498
240,240,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],440,984.190710776764
241,241,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],708,974.5487734820985
242,242,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],768,992.5258116411545
243,243,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],593,983.680753909875
244,244,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],869,987.1372981269119
245,245,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],252,994.1796359937337
246,246,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],694,991.7556437698752
247,247,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],587,990.8456771730558
248,248,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],246,984.1012396146708
249,249,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],502,982.836854802184
250,250,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],263,982.3469429658855
251,251,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],835,971.8961610111686
252,252,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],326,991.7757892442021
253,253,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],709,957.26524179424
254,254,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],128,979.0486194107293
255,255,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],721,986.9583283114835
256,256,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],830,982.7923585885968
257,257,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],992,992.3082971095876
258,258,[ 5.42985621e+04  1.58924583e+03 -3.17995200e-02  5.65595637e-01],559,979.9222016365042
